airline_id,name,alias,iata,icao,callsign,country_id,active
2901,International Business Air,N,6I,IBZ,INTERBIZ,267,N
2902,International Business Aircraft,N,,IBY,CENTRAL STAGE,288,N
2903,International Charter Services,N,,ICS,INTERSERVI,188,N
2904,International Charter Xpress,N,,ICX,INTEX,288,N
2905,International Committee of the Red Cross,N,,RED,RED CROSS,268,N
2906,International Company for Transport,N,,IIG, Trade and Public Works,29,N
2907,International Flight Training Academy,N,,IFX,IFTA,288,N
2908,International Jet Aviation Services,N,,IJA,I-JET,288,N
2909,International Jet Charter,N,,HSP,HOSPITAL,288,N
2910,International SOS WIndhoek,N,,RSQ,SKYMEDIC,199,N
2911,International Sabilisation Assistance Force,N,,ISF,,287,N
2912,International Security Assistance Force,N,,THN,ATHENA,88,N
2913,International Trans-Air,N,,ITH,INTRANS NIGERIA,209,N
2914,Interport Corporation,N,,IPT,INTERPORT,288,N
2915,Intersky,N,,IKY,GENERAL SKY,81,N
2916,Intersky,N,3L,ISK,INTERSKY,63,Y
2917,Interstate Airline,N,I4,FWA,FREEWAYAIR,203,N
2918,Intervuelos,N,,ITU,INTERLOS,188,N
2919,Inversija,N,,INV,INVER,169,N
2920,Iona National Airways,N,,IND,IONA,154,N
2921,Iowa Airways,N,,IOA,IOWA AIR,288,N
2922,Iran Air,N,IR,IRA,IRANAIR,152,Y
2923,Iran Aseman Airlines,N,EP,IRC,,152,Y
2924,Iranair Tours,N,,IRB,,152,N
2925,Naft Air Lines,N,,IRG,NAFT,152,N
2926,Iraqi Airways,N,IA,IAW,IRAQI,153,Y
2927,Irbis Air,N,,BIS,IRBIS,161,N
2928,Irish Air Corps,N,,IRL,IRISH,154,N
2929,Irish Air Transport,N,,RDK,IRISH TRANS,154,N
2930,Irish Aviation Authority,N,,XMR,AUTHORITY,154,N
2931,Irtysh Airlines,N,,IRT,IRTYSH AIRLINES,290,N
2932,Irving Oil,N,,XIA,,88,N
2933,Irving Oil Transport,N,,KCE,KACEY,88,N
2934,Island Air,N,,ISI,ISLANDMEX,188,N
2935,Island Air Charters,N,,ILF,ISLAND FLIGHT,288,N
2936,Island Air Express,N,,XYZ,RAINBIRD,288,N
2937,Island Airlines,N,IS,,,288,Y
2938,Island Aviation,N,,SOY,SORIANO,224,N
2939,Island Aviation Services,N,,DQA,,182,N
2940,Island Aviation and Travel,N,,IOM,ISLE AVIA,287,N
2941,Island Express,N,2S,SDY,SANDY ISLE,288,N
2942,Cargo Plus Aviation,N,8L,CGP,,286,Y
2943,Island Helicopters,N,,MTP,METROCOPTER,288,N
2944,Island Link,N,,ILC,,159,N
2945,Islandair Jersey,N,,IAJ,JARLAND,287,N
2946,Islands Nationair,N,CN,,,221,N
2947,Icebird Airline,N,,ICB,ICEBIRD,149,N
2948,Islas Airways,N,IF,ISW,PINTADERA,261,Y
2949,Isle Grande Flying School,N,,IGS,ISLA GRANDE,288,N
2950,Islena De Inversiones,N,WC,ISV,,145,Y
2951,Isles of Scilly Skybus,N,,IOS,SCILLONIA,287,N
2952,Israel Aircraft Industries,N,,IAI,ISRAEL AIRCRAFT,155,N
2953,Israeli Air Force,N,,IAF,,155,N
2954,Israir,N,6H,ISR,ISRAIR,155,Y
2955,Istanbul Airlines,N,,IST,ISTANBUL,279,N
2956,Itali Airlines,N,9X,ACL,ITALI,156,N
2957,Italy First,N,,IFS,RIVIERA,156,N
2958,Itek Air,N,GI,IKA,ITEK-AIR,165,Y
2959,Ivoire Aero Services,N,,IVS,IVOIRE AERO,157,N
2960,Ivoire Airways,N,,IVW,IVOIRAIRWAYS,157,N
2961,Ivoire Jet Express,N,,IJE,IVOIRE JET,157,N
2962,Iwamoto Crane Co Ltd,N,,OIC,,159,N
2963,Ixair,N,,IXR,X-BIRD,127,N
2964,Izair,N,H9,IZM,IZMIR,279,N
2965,Izhavia,N,,IZA,IZHAVIA,234,N
2966,J C Bamford (Excavators),N,,JCB,JAYSEEBEE,287,N
2967,J P Hunt Air Carriers,N,,RFX,REFLEX,288,N
2968,J-Air,N,,JLJ,J AIR,159,N
2969,JAL Express,N,JC,JEX,JANEX,159,Y
2970,JALways,N,JO,JAZ,JALWAYS,159,Y
2971,JDAviation,N,,JDA,JAY DEE,287,N
2972,JDP Lux,N,,JDP,RED PELICAN,175,N
2973,JHM Cargo Expreso,N,,JHM,,102,N
2974,JM Family Aviation,N,,TQM,TACOMA,288,N
2975,JMC Airlines,N,,JMC,JAYEMMSEE,287,N
2976,JSC Transport Automated Information Systems,N,1M,,,234,N
2977,JS Air,N,,JSJ,JS CHARTER,217,N
2978,JS Aviation,N,,JES,JAY-ESS AVIATION,188,N
2979,Jackson Air Services,N,,JCK,JACKSON,88,N
2980,Jade Cargo International,N,,JAE,JADE CARGO,95,N
2981,Jamahiriya Airways,N,,JAW,JAW,173,N
2982,Jambo Africa Airlines,N,,JMB,JAMBOAFRICA,110,N
2983,Jana-Arka,N,,JAK,YANZAR,161,N
2984,Janair,N,,JAX,JANAIR,288,N
2985,Japan Air Commuter,N,,JAC,COMMUTER,159,N
2986,Japan Aircraft Service,N,,JSV,,159,N
2987,Japan Airlines,JAL Japan Airlines,JL,JAL,JAPANAIR,159,Y
2988,Japan Airlines Domestic,N,JL,JAL,J-BIRD,159,Y
2989,Japan Asia Airways,N,EG,JAA,ASIA,159,Y
2990,Japan Transocean Air,N,NU,JTA,JAI OCEAN,159,Y
2991,Jat Airways,N,JU,JAT,JAT,249,N
2992,Jatayu Airlines,N,VJ,JTY,JATAYU,151,N
2993,Jazeera Airways,N,J9,JZR,JAZEERA,164,Y
2994,Jeju Air,N,7C,JJA,JEJU AIR,230,Y
2995,Jenney Beechcraft,N,,JNY,JENAIR,288,N
2996,Jeppesen Data Plan,N,,XLD,,288,N
2997,Jeppesen UK,N,,JPN,JETPLAN,287,N
2998,Jet Air,N,,JEA,JETA,225,N
2999,Jet Air Group,N,,JSI,SISTEMA,234,N
3000,Jet Airways,N,9W,JAI,JET AIRWAYS,150,Y
3001,Jet Airways,N,QJ,,,288,Y
3002,Jet Aspen Air Lines,N,,JTX,JET ASPEN,288,N
3003,Jet Aviation,N,,PJS,JETAVIATION,268,N
3004,Jet Aviation Business Jets,N,,BZF,BIZFLEET,288,N
3005,Jet Center Flight Training,N,,JCF,JET CENTER,261,N
3006,Jet Charter,N,,JCT,JET CHARTER,288,N
3007,Jetclub,N,0J,,,268,N
3008,Jet Connection,N,,JCX,JET CONNECT,133,N
3009,Jet Courier Service,N,,DWW,DON JUAN,288,N
3010,Jet East International,N,,JED,JET EAST,288,N
3011,Jet Executive International Charter,N,,JEI,JET EXECUTIVE,133,N
3012,Jet Fighter Flights,N,,RZA,RAZOR,62,N
3013,Jet Freighters,N,,CFT,CASPER FREIGHT,288,N
3014,Jet G&D Aviation,N,,JGD,JET GEE-AND-DEE,155,N
3015,Jet Line International,N,,MJL,MOLDJET,190,N
3016,Jet Link,N,,JEK,JET OPS,155,N
3017,Jet Link Aviation,N,,HTL,HEARTLAND,288,N
3018,Jet Norte,N,,JNR,JET NORTE,188,N
3019,Jet Rent,N,,JRN,JET RENT,188,N
3020,Jet Service,N,,JDI,JEDI,225,N
3021,Jetstar Asia Airways,N,3K,JSA,JETSTAR ASIA,252,Y
3022,Jet Stream,N,,JSM,JET STREAM,190,N
3023,Jet Trans Aviation,N,,JTC,JETRANS,134,N
3024,Jet-2000,N,,JTT,MOSCOW JET,234,N
3025,Jet-Ops,N,,OPS,OPS-JET,286,N
3026,Jet2.com,N,LS,EXS,CHANNEX,287,Y
3027,Jet4You,,8J,JFU,ARGAN,195,Y
3028,JetAfrica Swaziland,N,,OSW,BEVO,266,N
3029,JetBlue Airways,N,B6,JBU,JETBLUE,288,Y
3030,JetConnect,N,,QNZ,QANTAS JETCONNECT,206,N
3031,JetMagic,N,,JMG,JET MAGIC,154,N
3032,Jetairfly,N,JF,JAF,BEAUTY,70,Y
3033,Jetall Holdings,N,,JTL,FIREFLY,88,N
3034,Jetalliance,N,,JAG,JETALLIANCE,63,N
3035,Jetclub,N,0J,JCS,JETCLUB,268,N
3036,Jetcorp,N,,UEJ,JETCORP,288,N
3037,Jetcraft Aviation,N,,JCC,JETCRAFT,62,N
3038,Jetex Aviation,N,,JXA,,170,N
3039,Jetflite,N,,JEF,JETFLITE,126,Y
3040,Jetfly Airlines,N,,JFL,LINEFLYER,63,N
3041,Jetgo International,N,,JIC,JIC-JET,274,N
3042,Jetlink Express,N,,JLX,KEN JET,162,N
3043,Jetlink Holland,N,,JLH,,203,N
3044,Jetnova de Aviacion Ejecutiva,N,,JNV,JETNOVA,261,N
3045,Jetpro,N,,JPO,JETPRO,188,N
3046,Jetran Air,N,,MDJ,JETRAN AIR,233,N
3047,Jetrider International,N,,JRI,JETRIDER,287,N
3048,Jets Ejecutivos,N,,JEJ,MEXJETS,188,N
3049,Jets Personales,N,,JEP,JET PERSONALES,261,N
3050,Jets Y Servicios Ejecutivos,N,,JSE,SERVIJETS,188,N
3051,JetsGo,N,SG,JGO,JETSGO,88,N
3052,Jetstar Airways,N,JQ,JST,JETSTAR,62,Y
3053,Jetstream Air,N,,JSH,STREAM-AIR,148,N
3054,Jetstream Executive Travel,N,,JXT,VANNIN,287,N
3055,Jett Paqueteria,N,,JPQ,JETT PAQUETERIA,188,N
3056,Jett8 Airlines Cargo,N,JX,JEC,,252,N
3057,Jettime,N,,JTG,JETTIME,112,N
3058,Jettrain Corporation,N,,JTN,JETTRAIN,288,N
3059,Jetways of Iowa,N,,JWY,JETWAYS,288,N
3060,Jetx Airlines,N,GX,JXX,JETBIRD,149,N
3061,Jibair,N,,JIB,JIBAIRLINE,113,N
3062,Jigsaw Project,N,,JSW,JIGSAW,287,N
3063,Jim Hankins Air Service,N,,HKN,HANKINS,288,N
3064,Jim Ratliff Air Service,N,,RAS,SHANHIL,288,N
3065,Joanas Avialinijos,N,,JDG,LADYBLUE,174,N
3066,Job Air,N,,JBR,JOBAIR,107,N
3067,Johnson Air,N,,JHN,AIR JOHNSON,288,N
3068,Johnsons Air,N,,JON,JOHNSONSAIR,134,N
3069,Johnston Airways,N,,JMJ,JOHNSTON,288,N
3070,Joint Military Commission,N,,JMM,JOICOMAR,263,N
3071,Jomartaxi Aereo,N,,JMT,JOMARTAXI,188,N
3072,Jonsson,N,,ODI, H Air Taxi,215,N
3073,Jordan Aviation,N,R5,JAV,JORDAN AVIATION,160,N
3074,Jordan International Air Cargo,N,,JCI,,160,N
3075,Jorvik,N,,JVK,ISLANDIC,149,N
3076,Ju-Air,N,,JUR,JUNKERS,268,N
3077,Juanda Flying School,N,,JFS,JAEMCO,151,N
3078,Juba Cargo Services & Aviation Company,N,,JUC,JUBA CARGO,263,N
3079,Jubba Airways,N,,JUB,JUBBA,256,N
3080,Jubilee Airways,N,,DKE,DUKE,287,N
3081,Juneyao Airlines,N,HO,DKH,JUNEYAO AIRLINES,95,Y
3082,Justair Scandinavia,N,,MEY,MELODY,267,N
3083,Justice Prisoner and Alien Transportation System,N,,DOJ,JUSTICE,288,N
3084,K D Air Corporation,N,,KDC,KAY DEE,88,N
3085,K S Avia,N,,KSA,SKY CAMEL,169,N
3086,K-Mile Air,N,,KMI,KAY-MILE AIR,274,N
3087,KD Avia,N,KD,KNI,KALININGRAD AIR,234,Y
3088,KLM Cityhopper,N,WA,KLC,CITY,203,Y
3089,KLM Helicopter,N,,KLH,KLM HELI,203,N
3090,KLM Royal Dutch Airlines,N,KL,KLM,KLM,203,Y
3091,Kabo Air,N,N2,QNK,KABO,209,N
3092,Kahama Mining Corporation,N,,KMC,KAHAMA,273,N
3093,Kaiser Air,N,,KAI,KAISER,288,N
3094,Kalitta Air,N,K4,CKS,CONNIE,288,N
3095,Kalitta Charters,N,,KFS,KALITTA,288,N
3096,Kallat El Saker Air Company,N,,KES,KALLAT EL SKER,173,N
3097,Kam Air,N,RQ,KMF,KAMGAR,51,Y
3098,Kampuchea Airlines,N,E2,KMP,KAMPUCHEA,86,N
3099,Kanaf-Arkia Airlines,N,,KIZ,,155,N
3100,Kanfey Ha'emek Aviation,N,,KHE,KANFEY HAEMEK,155,N
3101,Kansas State University,N,,KSU,K-STATE,288,N
3102,Karat,N,V2,AKT,AVIAKARAT,234,N
3103,Karibu Airways Company,N,,KRB,KARIBU AIR,273,N
3104,Karlog Air Charter,N,,KLG,KARLOG,112,N
3105,Karthago Airlines,N,,KAJ,KARTHAGO,278,N
3106,Kartika Airlines,N,,KAE,KARTIKA,151,N
3107,Kata Transportation,N,,KTV,KATAVIA,263,N
3108,Katekavia,N,,KTK,KATEKAVIA,234,N
3109,Kato Airline,N,,KAT,KATO-AIR,214,N
3110,Kavminvodyavia,N,KV,MVD,AIR MINVODY,234,Y
3111,Kavouras Inc,N,,XKA,,288,N
3112,Kaz Agros Avia,N,,KRN,ANTOL,161,N
3113,Kaz Air West,N,,KAW,KAZWEST,161,N
3114,Kazan Aviation Production Association,N,,KAO,KAZAVAIA,234,N
3115,Kazan Helicopters,N,,KPH,KAMA,234,N
3116,Kazavia,N,,KKA,KAKAIR,161,N
3117,Kazaviaspas,N,,KZS,SPAKAZ,161,N
3118,Keenair Charter -,N,,JFK,KEENAIR,287,N
3119,Kelix Air,N,,KLX,KELIX,209,N
3120,Kelner Airways,N,,FKL,KELNER,88,N
3121,Kelowna Flightcraft Air Charter,N,,KFA,FLIGHTCRAFT,88,N
3122,Kendell Airlines,N,,KDA,KENDELL,62,Y
3123,Kenmore Air,N,M5,KEN,KENMORE,288,Y
3124,Kenn Borek Air,N,,KBA,BOREK AIR,88,N
3125,Kent Aviation,N,,KAH,DEKAIR,88,N
3126,Kenya Airways,N,KQ,KQA,KENYA,162,Y
3127,Kevis,N,,KVS,KEVIS,161,N
3128,Key Airlines,N,,KEY,KEY AIR,288,N
3129,Key Lime Air,N,,LYM,KEY LIME,288,N
3130,Keystone Aerial Surveys,N,,FTP,FOOTPRINT,288,N
3131,Keystone Air Services,N,BZ,KEE,KEYSTONE,88,N
3132,Khalifa Airways,N,,KZW,KHALIFA AIR,54,N
3133,Kharkov Aircraft Manufacturing Company,N,,WKH,WEST-KHARKOV,285,N
3134,Khazar,N,,KHR,KHAZAR,280,N
3135,Khoezestan Photros Air Lines,N,,KHP,PHOTROS AIR,152,N
3136,Khoriv-Avia,N,,KRV,KHORIV-AVIA,285,N
3137,Khors Aircompany,N,,KHO,AIRCOMPANY KHORS,285,N
3138,Khyber Afghan Airlines,N,,KHY,KHYBER,51,N
3139,Kiev Aviation Plant,N,,UAK,AVIATION PLANT,285,N
3140,King Aviation,N,,KNG,KING,287,N
3141,Kingfisher Air Services,N,,BEZ,SEA BREEZE,288,N
3142,Kingfisher Airlines,N,IT,KFR,KINGFISHER,150,Y
3143,Knighthawk Air Express,N,,KNX,KNIGHT FLIGHT,88,N
3144,Kingston Air Services,N,,KAS,KINGSTON AIR,88,N
3145,Kinnarps,N,,KIP,KINNARPS,267,N
3146,Kinshasa Airways,N,,KNS,KINSHASA AIRWAYS,111,N
3147,Kirov Air Enterprise,N,,KTA,VYATKA-AVIA,234,N
3148,Kish Air,N,Y9,IRK,KISHAIR,152,Y
3149,Kitty Hawk Aircargo,N,,KHA,AIR KITTYHAWK,288,N
3150,Kitty Hawk Airways,N,,KHC,CARGO HAWK,288,N
3151,Kiwi International Air Lines,N,KP,KIA,KIWI AIR,288,N
3152,Knight Air,N,,KNA,KNIGHTAIR,88,N
3153,Knighthawk Express,N,,KHX,RIZZ,288,N
3154,Knights Airlines,N,,KGT,KNIGHT-LINER,209,N
3155,Koanda Avacion,N,,KOA,KOANDA,261,N
3156,Koda International,N,,OYE,KODA AIR,209,N
3157,Kogalymavia Air Company,N,7K,KGL,KOGALYM,234,Y
3158,Kom Activity,N,,KOM,COMJET,203,N
3159,Komiaviatrans State Air Enterprise,N,,KMA,KOMI AVIA,234,N
3160,Komiinteravia,,8J,KMV,KOMIINTER,234,N
3161,Komsomolsk-on-Amur Air Enterprise,N,,KNM,KNAAPO,234,N
3162,Koob-Corp - 96 KFT,N,,KOB,AUTOFLEX,148,N
3163,Korean Air,N,KE,KAL,KOREANAIR,230,Y
3164,Kosmas Air,N,,KMG,KOSMAS CARGO,249,N
3165,Kosmos,N,,KSM,KOSMOS,234,Y
3166,Kosova Airlines,N,,KOS,KOSOVA,249,N
3167,Kovar Air,N,,WOK,WOKAIR,107,N
3168,Krasnojarsky Airlines,N,7B,KJC,KRASNOJARSKY AIR,234,Y
3169,Kremenchuk Flight College,N,,KFC,KREMENCHUK,285,N
3170,Krimaviamontag,N,,KRG,AVIAMONTAG,285,N
3171,Kroonk Air Agency,N,,KRO,KROONK,285,N
3172,Krylo Airlines,N,K9,KRI,Krylo,234,N
3173,Krym,N,,KYM,CRIMEA AIR,285,N
3174,Krystel Air Charter,N,,OPC,OPTIC,287,N
3175,Kuban Airlines,N,GW,KIL,AIR KUBAN,234,Y
3176,Kunpeng Airlines,N,VD,KPA,KUNPENG,95,N
3177,Kurzemes Avio,N,,KZA,,234,N
3178,Kustbevakningen,N,,KBV,SWECOAST,267,N
3179,Kuwait Airways,N,KU,KAC,KUWAITI,164,Y
3180,Kuzu Airlines Cargo,N,GO,KZU,KUZU CARGO,279,Y
3181,Kvadro Aero,N,,QVR,PEGASO,165,N
3182,Kwena Air,N,,KWN,KWENA,258,N
3183,Kyrgyz Airlines,N,N5,KGZ,BERMET,165,N
3184,Kyrgyz Trans Avia,N,,KTC,DINARA,165,N
3185,Kyrgyzstan,N,QH,LYN,ALTYN AVIA,165,N
3186,Kyrgyzstan Airlines,N,R8,KGA,KYRGYZ,165,N
3187,Kyrgyzstan Department of Aviation,N,,DAM,FLIGHT RESCUE,165,N
3188,Kyrgz General Aviation,N,,KGB,KEMIN,165,N
3189,Kibris T,N,KY,KYV,AIRKIBRIS,279,N
3190,L A Helicopter,N,,LAH,STAR SHIP,288,N
3191,L J Aviation,N,,LJY,ELJAY,288,N
3192,L R Airlines,N,,LRB,LADY RACINE,107,N
3193,L&L Flygbildteknik,N,,PHO,PHOTOFLIGHT,267,N
3194,L'Express,N,,LEX,LEX,288,N
3195,L-3 Communications Flight Internation Aviation,N,,FNT,FLIGHT INTERNATIONAL,288,N
3196,L.A.B. Flying Service,N,JF,LAB,LAB,288,N
3197,LACSA,N,LR,LRC,LACSA,102,Y
3198,LADE - Lineas Aereas Del Estado,N,,LDE,LADE,59,N
3199,LAI - Linea Aerea IAACA,N,KG,BNX,AIR BARINAS,293,N
3200,LAN Airlines,N,LA,LAN,LAN,94,Y
3201,LAN Argentina,N,4M,DSM,LAN AR,59,Y
3202,LAN Cargo,N,,LCO,LAN CARGO,94,N
3203,LAN Dominica,N,,LNC,LANCANA,115,N
3204,LAN Express,N,LU,LXP,LANEX,94,Y
3205,LAN Peru,N,LP,LPE,LANPERU,223,Y
3206,LANSA,N,,LSA,INTERNACIONAL,115,N
3207,LAP Colombia - Lineas Aereas Petroleras,N,,APT, S.A.,166,N
3208,LASTP,N,,OTN,LASTP,238,N
3209,LC Busre,N,,LCB,BUSRE,223,N
3210,LOT Polish Airlines,N,LO,LOT,POLLOT,225,Y
3211,LTE International Airways,N,XO,LTE,FUN JET,261,Y
3212,LTU Austria,N,L3,LTO,BILLA TRANSPORT,63,Y
3213,LTU International,N,LT,LTU,LTU,133,N
3214,LTV Jet Fleet Corporation,N,,JFC,JET-FLEET,288,N
3215,LUKoil-Avia,N,,LUK,LUKOIL,234,N
3216,La Ronge Aviation Services,N,,ASK,AIR SASK,88,N
3217,La Valenciana Taxi Aereo,N,,LVT,TAXIVALENCIANA,188,N
3218,Labcorp,N,,SKQ,SKYLAB,288,N
3219,Labrador Airways,N,,LAL,LAB AIR,88,N
3220,Lagun Air,N,N6,JEV,,261,N
3221,Lake Havasu Air Service,N,,HCA,HAVASU,288,N
3222,Lakeland Aviation,N,,LKL,LAKELAND,288,N
3223,Laker Airways,N,,LKR,LAKER,288,N
3224,Laker Airways (Bahamas),N,,LBH,LAKER BAHAMAS,288,N
3225,Lamra,N,,LMR,LAMAIR,263,N
3226,Lanaes Aereas Trans Costa Rica,N,,TCR,TICOS,102,N
3227,Landsflug,N,,ISL,ISLANDIA,149,N
3228,Langtry Flying Group,N,,PAP,PROFLIGHT,287,N
3229,Lankair,N,IK,LKN,Lankair,262,N
3230,Lanza Air,N,,LZA,AEROLANZA,261,N
3231,Lanzarote Aerocargo,N,,LZT,BARAKA,261,N
3232,Lao Air Company,N,,LLL,LAVIE,167,N
3233,Lao Airlines,N,QV,LAO,LAO,167,Y
3234,Lao Capricorn Air,N,,LKA,NAKLOA,167,N
3235,Laoag International Airlines,N,L7,LPN,LAOAG AIR,224,N
3236,Laredo Air,N,,LRD,LAREDO AIR,288,N
3237,LatCharter,N,,LTC,LATCHARTER,169,Y
3238,Latvian Air Force,N,,LAF,LATVIAN AIRFORCE,169,N
3239,Lauda Air,N,NG,LDA,LAUDA AIR,63,Y
3240,Lauda Air Italy,N,,LDI,LAUDA ITALY,156,N
3241,Laughlin Express,N,,LEP,LAUGHLIN EXPRESS,288,N
3242,Laus,N,,LSU,LAUS AIR,104,N
3243,Lawrence Aviation,N,,LAR,LAWRENCE,288,N
3244,Layang-Layang Aerospace,N,,LAY,LAYANG,181,N
3245,Lease-a-Plane International,N,,LPL,LEASE-A-PLANE,288,N
3246,Lebanese Air Transport,N,LQ,LAQ,LAT,170,N
3247,Lebanese Air Transport (Charter),N,,LAT,LEBANESE AIR,170,N
3248,Lebanon Airport Development Corporation,N,,LAD,LADCO-AIR,288,N
3250,Leconte Airlines,N,,LCA,LECONTE,288,N
3251,Leeward Islands Air Transport,N,LI,LIA,LIAT,58,Y
3252,Legend Airlines,N,,LGD,LEGENDARY,288,N
3253,Leisure Air,N,,LWD,LEISURE WORLD,288,N
3254,Lentini Aviation,N,,LEN,LENTINI,288,N
3255,Leo-Air,N,,LOR,LEO CHARTER,258,N
3256,Leonsa De Aviacion,N,,LEL,LEONAVIA,261,N
3257,Libyan Airlines,N,,LYW,LIBYAN AIRWAYS,173,N
3258,Libyan Arab Airlines,N,LN,LAA,LIBAIR,173,Y
3259,Libyan Arab Air Cargo,N,,LCR,LIBAC,173,N
3260,Lid Air,N,,LIQ,,267,N
3261,Lignes Aeriennes Congolaises,N,,LCG,CONGOLAISE,111,N
3262,Lignes Aeriennes Du Tchad,N,,LKD,LATCHAD,93,N
3263,Lignes Mauritaniennes Air Express,N,,LME,LIMAIR EXPRESS,186,N
3264,Lignes Nationales Aeriennes - Linacongo,N,,GCB,LINACONGO,231,N
3265,Lincoln Air National Guard,N,,GDQ,,288,N
3266,Lincoln Airlines,N,,LRT,,62,N
3267,Lindsay Aviation,N,,LSY,LINDSAY AIR,288,N
3268,Linea Aerea Costa Norte,N,,NOT,COSTA NORTE,94,N
3269,Linea Aerea Mexicana de Carga,N,,LMC,LINEAS DECARGA,188,N
3270,Linea Aerea SAPSA,N,L7,LNP,SAPSA,94,N
3271,Linea Aerea de Fumig Aguas Negras,N,,NEG,AGUAS NEGRAS,94,N
3272,Linea Aerea de Servicio Ejecutivo Regional,N,8z,LER,LASER,293,N
3273,Linea De Aeroservicios,N,,LSE,,94,N
3274,Linea Turistica Aerotuy,N,LD,TUY,AEREOTUY,293,N
3275,Lineas Aereas Alaire S.L.,N,,ALR,AEROLAIRE,261,N
3276,Lineas Aereas Azteca,N,ZE,LCD,LINEAS AZTECA,188,N
3277,Lineas Aereas Canedo LAC,N,,LCN,CANEDO,75,N
3278,Lineas Aereas Comerciales,N,,LCM,LINEAS COMERCIALES,188,N
3279,Lineas Aereas Ejectuivas De Durango,N,,EDD,LINEAS DURANGO,188,N
3280,Lineas Aereas Eldorado,N,,EDR,ELDORADRO,97,N
3281,Lineas Aereas Federales,N,,FED,FEDERALES,59,N
3282,Lineas Aereas Monarca,N,,LMN,LINEAS MONARCA,188,N
3283,Lineas Aereas San Jose,N,,LIJ,LINEAS JOSE,188,N
3284,Lineas Aereas del Humaya,N,,UMA,HUMAYA,188,N
3285,Linex,N,,LEC,LECA,92,N
3286,Linhas Aereas Santomenses,N,,SMS,SANTOMENSES,238,N
3287,Linhas A,N,LM,LAM,MOZAMBIQUE,196,Y
3288,Link Airways of Australia,N,,LAW,,62,N
3289,Lion Air Services,N,,WGT,WORLDGATE,287,N
3290,Lion Mentari Airlines,N,JT,LNI,LION INTER,151,Y
3291,Lions-Air,N,,LEU,LIONSAIR,268,N
3292,Lithuanian Air Force,N,,LYF,LITHUANIAN AIRFORCE,174,N
3293,Little Red Air Service,N,,LRA,LITTLE RED,88,N
3294,Livingston,N,LM,LVG,LIVINGSTON,156,N
3295,Lloyd Aereo Boliviano,N,LB,LLB,LLOYDAEREO,75,N
3296,Lnair Air Services,N,,LNA,ELNAIR,261,N
3297,Lockheed Air Terminal,N,,XLG,,288,N
3298,Lockeed Aircraft Corporation,N,,LAC,LOCKHEED,288,N
3299,Lockheed DUATS,N,,XDD,,288,N
3300,Lockheed Martin Aeronautics,N,,CBD,CATBIRD,288,N
3301,Lockheed Martin Aeronautics Company,N,,LNG,LIGHTNING,288,N
3302,Logan Air,N,,LOG,LOGAN,287,N
3303,Lom Praha Flying School,N,,CLV,AEROTRAINING,107,N
3304,Lomas Helicopters,N,,LMS,LOMAS,287,N
3305,London City Airport Jet Centre,N,,LCY,LONDON CITY,287,N
3306,London Executive Aviation,N,,LNX,LONEX,287,N
3307,London Flight Centre (Stansted),N,,LOV,LOVEAIR,287,N
3308,London Helicopter Centres,N,,LHC,MUSTANG,287,N
3309,Lone Star Airlines,N,,LSS,LONE STAR,288,N
3310,Long Island Airlines,N,,ORA,LONG ISLAND,288,N
3311,Longtail Aviation,N,,LGT,LONGTAIL,73,N
3312,Lorraine Aviation,N,,LRR,LORRAINE,127,N
3313,Los Cedros Aviacion,N,,LSC,CEDROS,94,N
3314,Lotus Air,N,,TAS,LOTUS FLOWER,117,N
3315,Luchtvaartmaatschappij Twente,N,,LTW,TWENTAIR,203,N
3316,Lucky Air,N,,LKE,LUCKY AIR,95,N
3317,Luft Carago,N,,LUT,LUGO,258,N
3318,Luftfahrt-Vermietungs-Dienst,N,,LVD,AIR SANTE,63,N
3319,Luftfahrtgesellschaft Walter,N,HE,LGW,WALTER,133,Y
3320,Lufthansa,N,LH,DLH,LUFTHANSA,133,Y
3321,Lufthansa Cargo,N,LH,GEC,LUFTHANSA CARGO,133,Y
3322,Lufthansa CityLine,N,CL,CLH,HANSALINE,133,Y
3323,Lufthansa Systems,N,L1,,,133,N
3324,Lufthansa Technik,N,,LHT,LUFTHANSA TECHNIK,133,N
3325,Lufttaxi Fluggesellschaft,,DV,LTF,Garfield,133,N
3326,Lufttransport,N,L5,LTR,LUFT TRANSPORT,214,Y
3327,Luhansk,N,,LHS,ENTERPRISE LUHANSK,285,N
3328,Lund University School of Aviation,N,,UNY,UNIVERSITY,267,N
3329,Luxair,N,LG,LGL,LUXAIR,175,Y
3330,Luxaviation,N,,LXA,RED LION,175,N
3331,Luxembourg Air Rescue,N,,LUV,LUX RESCUE,175,N
3332,Luxflight Executive,N,,LFE,LUX EXPRESS,175,N
3333,Luxor Air,N,,LXO,,117,N
3334,Luzair,N,,LUZ,LISBON JET,226,N
3335,Lviv Airlines,N,5V,UKW,UKRAINE WEST,285,N
3336,Lydd Air,N,,LYD,LYDDAIR,287,N
3337,Lynch Flying Service,N,,LCH,LYNCH AIR,288,N
3338,Lynden Air Cargo,N,L2,LYC,LYNDEN,288,N
3339,Lynx Air International,N,,LXF,LYNX FLIGHT,288,N
3340,Lynx Aviation,N,,LYX,LYNX AIR,217,N
3342,L,N,MJ,LPR,LAPA,59,Y
3343,L,N,,LAU,SURAMERICANO,97,N
3344,M & N Aviation,N,,JNH,JONAH,288,N
